year,university_id,name_en,SUM(enrolled),sum(students),sum(graduates),sum(entrants),sum(morning),sum(afternoon),sum(night),sum(full_time)
2010,01721,"Computer Sciences",88,96,28,26,0,0,96,0
2010,01721,"Information systems",88,96,28,26,0,0,96,0
2010,01722,"Computer Sciences",102,137,13,35,0,0,137,0
2010,01722,"Information systems",102,137,13,35,0,0,137,0
2010,01728,"Computer Sciences",365,508,88,132,312,0,508,0
2010,01728,"Information systems",221,312,22,90,312,0,312,0
2010,01732,"Computer Sciences",169,198,31,46,0,0,198,0
2010,01732,"Information systems",119,142,11,32,0,0,142,0
2010,01734,"Computer Sciences",114,149,23,13,0,0,149,0
2010,01734,"Information systems",114,149,23,13,0,0,149,0
2010,01735,"Computer Sciences",305,371,0,229,371,0,371,0
2010,01735,"Systems analysis and development (technologist)",305,371,0,229,371,0,371,0
2010,01736,"Computer (IT) teacher education",26,34,5,0,34,0,34,0
2010,01736,"Computer Sciences",116,142,0,70,0,0,142,0
2010,01736,"Information systems",116,142,0,70,0,0,142,0
2010,01738,"Computer Sciences",50,72,2,1,0,0,72,0
2010,01738,"Information systems",50,72,2,1,0,0,72,0
2010,01741,"Computer Sciences",3,18,3,0,18,0,18,0
2010,01741,"Systems analysis and development (technologist)",0,8,0,0,8,0,8,0
2010,01742,"Computer Sciences",598,825,109,256,357,0,825,0
2010,01742,"Systems analysis and development (technologist)",337,468,64,138,0,0,468,0
2010,01743,"Computer Sciences",132,184,53,49,0,0,184,0
2010,01743,"Systems analysis and development (technologist)",132,184,53,49,0,0,184,0
2010,01745,"Computer Sciences",1,7,0,0,0,0,7,0
2010,01745,"Systems analysis and development (technologist)",1,7,0,0,0,0,7,0
2010,01750,"Computer Sciences",115,155,12,34,0,0,155,0
2010,01750,"Information systems",115,155,12,34,0,0,155,0
2010,01758,"Computer engineering",150,182,19,44,0,0,0,182
2010,01762,"Computer Sciences",105,157,36,36,0,0,157,0
2010,01762,"Systems analysis and development (technologist)",105,157,36,36,0,0,157,0
2010,01771,"Computer Sciences",357,373,21,51,0,0,373,0
2010,01771,"Information systems",357,373,21,51,0,0,373,0
2010,01772,"Computer Sciences",152,191,8,83,174,0,191,0
2010,01772,"Information systems",144,174,8,66,174,0,174,0
2010,01773,"Computer Sciences",12,12,0,12,0,0,12,0
2010,01774,"Computer Sciences",202,282,31,84,0,0,282,0
2010,01774,"Information systems",34,51,15,0,0,0,51,0
2010,01776,"Computer Sciences",30,49,0,16,49,0,49,0
2010,01776,"Systems analysis and development (technologist)",30,49,0,16,49,0,49,0
2010,01777,"Computer Sciences",66,101,11,16,101,0,101,0
2010,01784,"Computer science",101,126,12,103,0,0,126,0
2010,01784,"Computer Sciences",444,594,29,460,0,0,594,0
2010,01784,"Information systems",174,226,1,182,0,0,226,0
2010,01803,"Computer science",65,96,2,33,96,0,96,0
2010,01803,"Computer Sciences",65,96,2,33,96,0,96,0
2010,01804,"Computer Sciences",63,84,0,28,84,0,84,0
2010,01804,"Information systems",63,84,0,28,84,0,84,0
2010,01805,"Computer science",532,644,103,206,644,0,644,0
2010,01805,"Computer Sciences",972,1190,115,400,949,0,1190,0
2010,01806,"Computer Sciences",98,122,15,46,122,0,122,0
2010,01807,"Computer engineering",195,236,0,94,0,236,0,0
2010,01807,"Computer science",107,115,0,60,115,0,0,0
2010,01807,"Computer Sciences",165,178,0,123,150,63,28,0
2010,01807,"Information systems",27,28,0,28,0,28,28,0
2010,01808,"Computer (IT) teacher education",203,257,0,0,0,0,0,0
2010,01808,"Computer Sciences",852,1189,43,225,366,222,214,177
2010,01808,"Information systems",143,177,0,101,0,0,0,177
2010,01808,"Systems analysis and development (technologist)",359,576,19,3,144,0,0,0
2010,01809,"Computer Sciences",113,155,3,72,155,155,0,0
2010,01809,"Systems analysis and development (technologist)",113,155,3,72,155,155,0,0
2010,01810,"Computer Sciences",826,1150,21,422,472,0,1063,0
2010,01810,"Systems analysis and development (technologist)",793,1116,21,388,472,0,1029,0
2010,01811,"Computer science",148,182,3,60,0,0,182,0
2010,01811,"Computer Sciences",365,456,3,172,0,0,456,0
2010,01811,"Systems analysis and development (technologist)",159,214,0,52,0,0,214,0
2010,01812,"Computer Sciences",128,170,6,49,0,0,170,0
2010,01813,"Computer Sciences",399,400,0,26,0,69,69,0
2010,01813,"Systems analysis and development (technologist)",330,331,0,0,0,0,0,0
2010,01818,"Computer science",95,130,1,27,130,0,130,0
2010,01818,"Computer Sciences",95,130,1,27,130,0,130,0
2010,01819,"Computer science",182,258,9,48,258,0,258,0
2010,01819,"Computer Sciences",182,258,9,48,258,0,258,0
2010,01820,"Computer Sciences",286,396,28,125,0,238,158,0
2010,01820,"Systems analysis and development (technologist)",286,396,28,125,0,238,158,0
2010,01822,"Computer Sciences",113,173,10,70,173,0,173,0
2010,01822,"Information systems",113,173,10,70,173,0,173,0
2010,01830,"Computer Sciences",95,125,30,31,0,0,125,0
2010,01836,"Computer Sciences",85,107,28,15,0,0,107,0
2010,01836,"Information systems",85,107,28,15,0,0,107,0
2010,01838,"Computer Sciences",112,165,21,40,165,0,165,0
2010,01838,"Information systems",112,165,21,40,165,0,165,0
2010,01841,"Computer Sciences",45,69,0,33,69,0,69,0
2010,01841,"Information systems",45,69,0,33,69,0,69,0
2010,01844,"Computer Sciences",97,168,18,76,0,0,168,0
2010,01844,"Systems analysis and development (technologist)",97,168,18,76,0,0,168,0
2010,01846,"Computer (IT) teacher education",8,11,2,0,0,0,11,0
2010,01846,"Computer engineering",74,97,9,22,0,0,0,97
2010,01846,"Computer Sciences",233,339,37,91,0,0,339,60
2010,01846,"Information systems",42,60,6,36,0,0,60,60
2010,01846,"Systems analysis and development (technologist)",180,251,28,52,0,0,251,0
2010,01850,"Computer science",5,5,5,3,0,0,5,0
2010,01850,"Computer Sciences",43,48,21,23,0,0,48,0
2010,01850,"Information systems",38,43,16,20,0,0,43,0
2010,01853,"Computer engineering",3,16,0,16,0,0,16,0
2010,01853,"Computer science",84,148,1,64,148,0,148,0
2010,01853,"Computer Sciences",906,1322,279,408,595,0,1322,0
2010,01853,"Systems analysis and development (technologist)",318,447,111,137,447,0,447,0
2010,01854,"Computer Sciences",54,58,10,0,0,0,58,0
2010,01854,"Information systems",54,58,10,0,0,0,58,0
2010,01869,"Computer Sciences",174,197,49,46,0,0,197,0
2010,01869,"Information systems",174,197,49,46,0,0,197,0
2010,01872,"Computer Sciences",761,1043,221,273,0,0,1043,0
2010,01872,"Information systems",208,285,68,45,0,0,285,0
2010,01873,"Computer Sciences",54,78,1,24,78,0,78,0
2010,01873,"Information systems",54,78,1,24,78,0,78,0
2010,01874,"Computer Sciences",1110,1209,67,346,1105,0,1209,0
2010,01874,"Systems analysis",950,1049,65,194,945,0,1049,0
2010,01874,"Systems analysis and development (technologist)",160,160,2,152,160,0,160,0
2010,01876,"Computer science",85,127,0,5,0,0,127,0
2010,01876,"Computer Sciences",85,127,0,5,0,0,127,0
2010,01877,"Computer Sciences",82,106,6,26,0,0,106,0
2010,01877,"Information systems",82,106,6,26,0,0,106,0
2010,01878,"Computer science",331,465,70,123,0,0,465,0
2010,01878,"Computer Sciences",331,465,70,123,0,0,465,0
2010,01879,"Computer Sciences",155,229,1,42,0,0,229,0
2010,01879,"Information systems",116,171,1,21,0,0,171,0
2010,01879,"Systems analysis and development (technologist)",39,58,0,21,0,0,58,0
2010,01885,"Computer Sciences",74,103,0,48,0,0,103,0
2010,01885,"Information systems",74,103,0,48,0,0,103,0
2010,01892,"Computer Sciences",626,696,31,169,696,0,696,0
2010,01892,"Information systems",626,696,31,169,696,0,696,0
2010,01895,"Computer Sciences",71,100,14,10,0,0,100,0
2010,01895,"Information systems",71,100,14,10,0,0,100,0
2010,01898,"Computer Sciences",155,202,38,4,202,0,202,0
2010,01898,"Information systems",155,202,38,4,202,0,202,0
2010,01900,"Computer Sciences",32,32,0,4,0,0,32,0
2010,01900,"Information systems",32,32,0,4,0,0,32,0
2010,01907,"Computer Sciences",54,83,6,42,0,0,83,0
2010,01908,"Computer Sciences",27,53,3,20,0,0,53,0
2010,01908,"Information systems",27,53,3,20,0,0,53,0
2010,01909,"Computer Sciences",72,72,1,1,0,0,72,0
2010,01909,"Information systems",72,72,1,1,0,0,72,0
2010,01913,"Computer Sciences",49,82,13,60,82,0,82,0
2010,01913,"Information systems",49,82,13,60,82,0,82,0
2010,01919,"Computer Sciences",145,199,32,37,0,0,199,0
2010,01919,"Information systems",139,190,32,28,0,0,190,0
2010,01927,"Computer Sciences",128,133,11,41,0,0,133,0
2010,01927,"Information systems",128,133,11,41,0,0,133,0
2010,01928,"Computer Sciences",7,8,0,0,0,0,8,0
2010,01928,"Information systems",7,8,0,0,0,0,8,0
2010,01944,"Computer Sciences",606,703,102,215,703,0,703,0
2010,01944,"Systems analysis and development (technologist)",366,424,54,129,424,0,424,0
2010,01945,"Computer Sciences",33,48,0,48,0,0,48,0
2010,01952,"Computer Sciences",55,77,20,20,0,0,77,0
2010,01952,"Systems analysis and development (technologist)",55,77,20,20,0,0,77,0
2010,01957,"Computer Sciences",74,113,14,30,0,0,113,0
2010,01965,"Computer Sciences",260,363,23,165,363,0,363,0
2010,01965,"Systems analysis and development (technologist)",260,363,23,165,363,0,363,0
2010,01966,"Computer Sciences",13,13,8,0,0,0,13,0
2010,01966,"Information systems",13,13,8,0,0,0,13,0
2010,01970,"Computer science",1,1,0,0,1,0,0,0
2010,01970,"Computer Sciences",173,180,2,30,1,0,179,0
2010,01970,"Information systems",172,179,2,30,0,0,179,0
2010,01984,"Computer Sciences",44,69,16,16,0,0,69,0
2010,01984,"Systems analysis and development (technologist)",44,69,16,16,0,0,69,0
2010,01986,"Computer Sciences",127,180,21,56,0,0,180,0
2010,01988,"Computer Sciences",135,166,5,36,0,0,166,0
2010,01988,"Information systems",135,166,5,36,0,0,166,0
2010,01996,"Computer science",204,305,33,100,0,0,305,0
2010,01996,"Computer Sciences",471,758,89,327,0,0,758,0
2010,01996,"Systems analysis and development (technologist)",96,153,30,84,0,0,153,0
2010,02009,"Computer Sciences",81,132,4,35,0,0,132,0
2010,02009,"Information systems",81,132,4,35,0,0,132,0
2010,02010,"Computer Sciences",179,263,47,56,0,0,263,0
2010,02010,"Information systems",60,99,12,14,0,0,99,0
2010,02010,"Systems analysis and development (technologist)",49,73,16,24,0,0,73,0
2010,02022,"Computer Sciences",24,36,0,36,0,0,36,0
2010,02022,"Information systems",24,36,0,36,0,0,36,0
2010,02036,"Computer Sciences",136,204,22,78,0,204,204,0
2010,02037,"Computer Sciences",221,286,0,37,49,0,286,0
2010,02037,"Information systems",189,237,0,29,0,0,237,0
2010,02056,"Computer Sciences",94,172,18,51,0,0,172,0
2010,02075,"Computer science",86,161,1,41,0,0,161,0
2010,02075,"Computer Sciences",226,402,12,84,0,0,402,0
2010,02075,"Systems analysis and development (technologist)",140,241,11,43,0,0,241,0
2010,02076,"Computer Sciences",14,18,0,1,18,0,18,0
2010,02076,"Systems analysis and development (technologist)",14,17,0,0,17,0,17,0
2010,02077,"Computer science",76,107,0,28,0,0,107,0
2010,02077,"Computer Sciences",76,107,0,28,0,0,107,0
2010,02085,"Computer science",91,155,3,92,0,0,155,0
2010,02085,"Computer Sciences",281,420,3,160,0,0,420,0
2010,02085,"Systems analysis and development (technologist)",134,197,0,3,0,0,197,0
2010,02086,"Computer Sciences",99,135,18,54,0,0,135,0
2010,02113,"Computer Sciences",132,217,16,34,217,0,217,0
2010,02113,"Information systems",132,217,16,34,217,0,217,0
2010,02117,"Computer Sciences",29,30,3,6,0,0,30,0
2010,02117,"Systems analysis and development (technologist)",29,30,3,6,0,0,30,0
2010,02122,"Computer Sciences",50,65,0,65,65,0,65,0
2010,02123,"Computer Sciences",64,79,1,30,0,0,79,0
2010,02132,"Computer Sciences",460,698,89,140,0,0,698,0
2010,02132,"Information systems",260,402,34,77,0,0,402,0
2010,02135,"Computer Sciences",75,95,0,20,0,0,95,0
2010,02135,"Information systems",75,95,0,20,0,0,95,0
2010,02142,"Computer Sciences",29,65,7,0,0,0,65,0
2010,02142,"Information systems",29,65,7,0,0,0,65,0
2010,02145,"Computer Sciences",280,783,80,70,272,0,783,0
2010,02145,"Information systems",112,272,10,30,272,0,272,0
2010,02146,"Computer Sciences",14,41,0,1,0,0,41,0
2010,02147,"Computer Sciences",237,278,5,60,278,0,278,0
2010,02147,"Information systems",237,278,5,60,278,0,278,0
2010,02168,"Computer science",38,81,2,81,0,0,81,0
2010,02168,"Computer Sciences",93,156,2,152,0,0,156,0
2010,02171,"Computer Sciences",64,98,4,57,0,0,98,0
2010,02171,"Systems analysis and development (technologist)",64,98,4,57,0,0,98,0
2010,02175,"Computer Sciences",304,455,56,87,0,0,455,0
2010,02175,"Information systems",304,455,56,87,0,0,455,0
2010,02183,"Computer (IT) teacher education",18,42,0,1,42,0,42,0
2010,02183,"Computer engineering",210,398,108,8,398,0,398,0
2010,02183,"Computer Sciences",668,871,137,261,871,0,871,0
2010,02183,"Information systems",668,866,137,261,866,0,866,0
2010,02183,"Systems analysis and development (technologist)",0,5,0,0,5,0,5,0
2010,02184,"Computer Sciences",127,210,8,38,0,0,210,0
2010,02184,"Information systems",127,210,8,38,0,0,210,0
2010,02194,"Computer Sciences",106,183,52,36,0,0,183,0
2010,02206,"Computer Sciences",93,119,20,22,0,0,119,0
2010,02206,"Information systems",51,67,20,4,0,0,67,0
2010,02222,"Computer Sciences",129,208,14,48,0,208,208,0
2010,02222,"Information systems",129,208,14,48,0,208,208,0
2010,02242,"Computer science",109,164,0,82,0,0,164,0
2010,02242,"Computer Sciences",109,164,0,82,0,0,164,0
2010,02244,"Computer science",120,211,0,96,211,0,211,0
2010,02244,"Computer Sciences",120,211,0,96,211,0,211,0
2010,02248,"Computer Sciences",29,66,1,17,0,0,66,0
2010,02257,"Computer Sciences",112,120,1,49,120,0,120,0
2010,02257,"Systems analysis and development (technologist)",112,120,1,49,120,0,120,0
2010,02266,"Computer Sciences",31,45,14,0,0,0,45,0
2010,02279,"Computer Sciences",177,236,16,52,236,0,236,0
2010,02279,"Information systems",177,236,16,52,236,0,236,0
2010,02322,"Computer Sciences",75,106,18,2,0,0,106,0
2010,02322,"Information systems",75,106,18,2,0,0,106,0
2010,02336,"Computer Sciences",133,245,32,91,245,0,245,0
2010,02336,"Systems analysis and development (technologist)",133,245,32,91,245,0,245,0
2010,02365,"Computer Sciences",126,170,0,25,0,0,170,0
2010,02365,"Information systems",126,170,0,25,0,0,170,0
2010,02366,"Computer Sciences",18,22,3,0,22,0,22,0
2010,02366,"Information systems",18,22,3,0,22,0,22,0
2010,02383,"Computer Sciences",129,164,4,27,0,0,164,0
2010,02383,"Information systems",129,164,4,27,0,0,164,0
2010,02437,"Computer science",149,155,1,37,155,155,0,0
2010,02437,"Computer Sciences",149,155,1,37,155,155,0,0
2010,02447,"Computer Sciences",39,67,11,21,0,0,67,0
2010,02451,"Computer Sciences",187,320,26,127,0,156,320,0
2010,02459,"Computer Sciences",100,124,19,7,124,0,124,0
2010,02459,"Information systems",100,124,19,7,124,0,124,0
2010,02460,"Computer Sciences",226,397,25,97,397,0,397,0
2010,02460,"Systems analysis and development (technologist)",88,170,0,52,170,0,170,0
2010,02470,"Computer Sciences",83,88,0,87,0,0,88,0
2010,02488,"Computer Sciences",116,134,0,18,134,0,134,0
2010,02488,"Systems analysis and development (technologist)",116,134,0,18,134,0,134,0
2010,02494,"Computer Sciences",82,88,10,9,0,0,88,0
2010,02494,"Information systems",82,88,10,9,0,0,88,0
2010,02501,"Computer Sciences",234,284,78,70,284,0,284,0
2010,02557,"Computer Sciences",6,14,4,0,0,0,14,0
2010,02557,"Systems analysis and development (technologist)",6,14,4,0,0,0,14,0
2010,02564,"Computer science",456,525,42,198,0,0,0,525
2010,02564,"Computer Sciences",456,525,42,198,0,0,0,525
2010,02565,"Computer Sciences",325,501,45,153,0,0,501,0
2010,02565,"Systems analysis and development (technologist)",195,294,12,100,0,0,294,0
2010,02566,"Computer Sciences",47,86,13,34,0,0,86,0
2010,02568,"Computer Sciences",90,107,17,51,107,0,107,0
2010,02568,"Information systems",90,107,17,51,107,0,107,0
2010,02571,"Computer Sciences",55,78,0,41,0,0,78,0
2010,02571,"Information systems",55,78,0,41,0,0,78,0
2010,02575,"Computer Sciences",6,7,6,0,0,0,7,0
2010,02579,"Computer Sciences",181,248,13,53,0,0,248,0
2010,02579,"Information systems",181,248,13,53,0,0,248,0
2010,02582,"Computer Sciences",58,90,13,6,0,0,90,0
2010,02582,"Information systems",58,90,13,6,0,0,90,0
2010,02593,"Computer Sciences",199,270,22,70,0,0,270,0
2010,02593,"Information systems",199,270,22,70,0,0,270,0
2010,02613,"Computer Sciences",34,34,0,34,34,0,34,0
2010,02613,"Information systems",34,34,0,34,34,0,34,0
2010,02625,"Computer science",34,42,0,42,42,0,42,0
2010,02625,"Computer Sciences",373,405,33,172,42,0,405,0
2010,02625,"Systems analysis and development (technologist)",166,187,33,67,0,0,187,0
2010,02632,"Computer Sciences",84,113,0,32,0,0,113,0
2010,02632,"Information systems",84,113,0,32,0,0,113,0
2010,02676,"Computer Sciences",187,266,5,75,0,0,266,0
2010,02676,"Information systems",187,266,5,75,0,0,266,0
2010,02723,"Computer Sciences",200,281,41,48,281,0,281,0
2010,02745,"Computer Sciences",446,502,80,23,0,443,502,0
2010,02750,"Computer Sciences",37,50,16,0,0,0,50,0
2010,02754,"Computer Sciences",32,46,0,0,0,0,46,0
2010,02754,"Information systems",32,46,0,0,0,0,46,0
2010,02755,"Computer Sciences",56,85,2,18,85,0,85,0
2010,02755,"Information systems",56,85,2,18,85,0,85,0
2010,02766,"Computer Sciences",31,42,0,8,0,0,42,0
2010,02773,"Computer Sciences",137,207,14,41,0,0,207,0
2010,02774,"Computer Sciences",216,267,16,84,0,0,267,0
2010,02774,"Information systems",216,267,16,84,0,0,267,0
2010,02779,"Computer Sciences",32,48,9,19,0,0,48,0
2010,02779,"Information systems",32,48,9,19,0,0,48,0
2010,02783,"Computer Sciences",883,1222,15,451,880,0,1222,0
2010,02783,"Systems analysis and development (technologist)",374,513,0,149,513,0,513,0
2010,02784,"Computer Sciences",81,115,6,25,0,0,115,0
2010,02784,"Systems analysis and development (technologist)",81,115,6,25,0,0,115,0
2010,02835,"Computer Sciences",922,1344,120,375,1344,0,1344,0
2010,02835,"Information systems",340,472,20,123,472,0,472,0
2010,02844,"Computer Sciences",73,85,15,11,0,0,85,0
2010,02844,"Information systems",73,85,15,11,0,0,85,0
2010,02891,"Computer Sciences",42,59,15,0,0,0,59,0
2010,02891,"Information systems",42,59,15,0,0,0,59,0
2010,02911,"Computer Sciences",116,196,16,98,0,0,196,0
2010,02935,"Computer Sciences",131,183,17,35,183,0,183,0
2010,02935,"Information systems",131,183,17,35,183,0,183,0
2010,02942,"Computer Sciences",124,136,13,40,136,0,136,0
2010,02942,"Systems analysis and development (technologist)",124,136,13,40,136,0,136,0
2010,02961,"Computer Sciences",42,42,0,0,0,0,42,0
2010,02961,"Information systems",42,42,0,0,0,0,42,0
2010,02964,"Computer Sciences",59,107,8,38,107,0,107,0
2010,02964,"Systems analysis and development (technologist)",59,107,8,38,107,0,107,0
2010,02971,"Computer Sciences",118,148,22,28,0,0,148,0
2010,02971,"Information systems",118,148,22,28,0,0,148,0
2010,02974,"Computer Sciences",71,86,0,5,0,0,86,0
2010,02974,"Systems analysis and development (technologist)",71,86,0,5,0,0,86,0
2010,03149,"Computer Sciences",286,384,56,40,60,0,384,0
2010,03149,"Information systems",243,324,39,37,0,0,324,0
2010,03151,"Computer science",137,248,6,26,248,0,248,0
